#ilkid,year,firstname,lastname,conference,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
ABDULKA01,1978,Kareem,Abdul-Jabbar,west,N,1,28,11,NULL,NULL,8,3,NULL,NULL,NULL,NULL,12,5,2,1,NULL,NULL
ABDULKA01,1969,Kareem,Abdul-Jabbar,east,N,1,18,10,NULL,NULL,11,4,NULL,NULL,NULL,NULL,8,4,2,2,NULL,NULL
ABDULKA01,1988,Kareem,Abdul-Jabbar,west,N,1,13,4,NULL,NULL,3,0,NULL,NULL,NULL,NULL,6,1,2,2,NULL,NULL
ABDULKA01,1987,Kareem,Abdul-Jabbar,west,N,1,14,10,NULL,NULL,4,0,NULL,NULL,NULL,NULL,9,4,2,2,NULL,NULL
ABDULKA01,1986,Kareem,Abdul-Jabbar,west,N,1,27,10,NULL,NULL,8,3,NULL,NULL,NULL,NULL,9,4,2,2,NULL,NULL
ABDULKA01,1985,Kareem,Abdul-Jabbar,west,N,1,32,21,NULL,NULL,7,2,NULL,NULL,NULL,NULL,15,9,4,3,NULL,NULL
ABDULKA01,1984,Kareem,Abdul-Jabbar,west,N,1,23,11,NULL,NULL,6,1,NULL,NULL,NULL,NULL,10,5,2,1,NULL,NULL
ABDULKA01,1983,Kareem,Abdul-Jabbar,west,N,1,37,25,NULL,NULL,13,2,NULL,NULL,NULL,NULL,19,11,4,3,NULL,NULL
ABDULKA01,1982,Kareem,Abdul-Jabbar,west,N,1,32,20,NULL,NULL,6,5,NULL,NULL,NULL,NULL,12,9,3,2,NULL,NULL
ABDULKA01,1980,Kareem,Abdul-Jabbar,west,N,1,23,15,NULL,NULL,6,4,NULL,NULL,NULL,NULL,9,6,3,3,NULL,NULL
ABDULKA01,1979,Kareem,Abdul-Jabbar,west,N,1,30,17,NULL,NULL,16,9,NULL,NULL,NULL,NULL,17,6,6,5,NULL,NULL
ABDULKA01,1976,Kareem,Abdul-Jabbar,west,N,1,23,21,NULL,NULL,4,2,NULL,NULL,NULL,NULL,14,8,6,5,NULL,NULL
ABDULKA01,1975,Kareem,Abdul-Jabbar,west,N,1,36,22,NULL,NULL,5,3,NULL,NULL,NULL,NULL,16,9,4,4,NULL,NULL
ABDULKA01,1974,Kareem,Abdul-Jabbar,west,N,1,19,7,NULL,NULL,10,3,NULL,NULL,NULL,NULL,10,3,2,1,NULL,NULL
ABDULKA01,1973,Kareem,Abdul-Jabbar,west,N,1,23,14,NULL,NULL,8,6,NULL,NULL,NULL,NULL,11,7,0,0,NULL,NULL
ABDULKA01,1972,Kareem,Abdul-Jabbar,west,N,1,98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ABDULKA01,1971,Kareem,Abdul-Jabbar,west,N,1,19,12,NULL,NULL,7,2,NULL,NULL,NULL,NULL,10,5,2,2,NULL,NULL
ABDULKA01,1970,Kareem,Abdul-Jabbar,west,N,1,30,19,NULL,NULL,14,1,NULL,NULL,NULL,NULL,16,8,4,3,NULL,NULL
ABDULKA01,1981,Kareem,Abdul-Jabbar,West,N,1,22,2,2,1,3,1,3,2,1,3,10,1,0,0,0,0
ABDURSH01,2001,Shareef,A-Rahim,east,N,1,21,9,5,1,6,0,0,0,0,2,4,4,0,0,1,1
ADAMSAL01,1975,Alvan,Adams,west,N,1,11,4,NULL,NULL,3,0,NULL,NULL,NULL,NULL,4,2,0,0,NULL,NULL
ADAMSMI01,1991,Michael,Adams,east,N,1,14,9,NULL,NULL,1,1,NULL,NULL,NULL,NULL,8,4,0,0,NULL,NULL
AGUIRMA01,1987,Mark,Aguirre,west,N,1,12,14,NULL,NULL,1,1,NULL,NULL,NULL,NULL,10,5,3,3,NULL,NULL
AGUIRMA01,1986,Mark,Aguirre,west,N,1,17,9,NULL,NULL,2,1,NULL,NULL,NULL,NULL,6,3,3,2,NULL,NULL
AGUIRMA01,1983,Mark,Aguirre,west,N,1,13,13,NULL,NULL,1,2,NULL,NULL,NULL,NULL,8,5,4,3,NULL,NULL
AINGEDA01,1987,Danny,Ainge,east,N,1,19,12,NULL,NULL,3,2,NULL,NULL,NULL,NULL,11,4,2,1,NULL,NULL
ALLENRA02,2001,Ray,Allen,east,N,1,25,15,2,1,3,5,3,0,1,3,17,6,0,0,10,3
ALLENRA02,2000,Ray,Allen,east,N,1,19,15,2,1,3,2,1,1,1,0,15,7,0,0,7,1
ALLENRA02,1999,Ray,Allen,east,N,1,17,14,0,1,1,2,3,1,3,2,13,4,6,5,6,1
ALLENRA02,2003,Ray,Allen,west,N,1,23,16,1,2,3,4,1,0,3,2,13,6,4,3,4,1
ALLENRA02,2008,Ray,Allen,East,N,1,18,8,2,1,3,1,0,0,1,0,10,4,0,0,3,0
ALLENRA02,2007,Ray,Allen,East,N,1,19,28,2,0,2,1,2,0,0,0,14,10,5,3,9,5
ALLENRA02,2004,Ray,Allen,west,N,1,22,17,4,0,4,1,0,0,1,2,16,6,0,0,11,5
ALLENRA02,2005,Ray,Allen,west,N,1,18,8,2,0,2,1,0,0,1,2,13,4,0,0,7,0
ALLENRA02,2006,Ray,Allen,West,N,1,21,12,1,0,1,3,1,0,1,0,10,4,0,0,7,4
ANDERKE02,1993,Kenny,Anderson,east,N,1,16,6,NULL,NULL,4,3,NULL,NULL,NULL,NULL,10,3,0,0,NULL,NULL
ANTHOCA01,2009,Carmelo,Anthony,West,N,1,29,27,6,4,10,2,0,0,2,0,22,13,1,0,4,1
ANTHOCA01,2006,Carmelo,Anthony,West,N,1,25,20,6,3,9,1,0,2,1,0,15,10,0,0,0,0
ANTHOCA01,2007,Carmelo,Anthony,West,N,1,21,18,5,2,7,1,0,0,2,0,17,8,3,2,0,0
ARCHINA01,1980,Nate,Archibald,east,N,1,25,9,NULL,NULL,5,9,NULL,NULL,NULL,NULL,7,4,3,1,NULL,NULL
ARCHINA01,1979,Nate,Archibald,east,N,1,21,2,NULL,NULL,3,6,NULL,NULL,NULL,NULL,8,0,3,2,NULL,NULL
ARCHINA01,1975,Nate,Archibald,west,N,1,30,13,NULL,NULL,15,7,NULL,NULL,NULL,NULL,13,5,3,3,NULL,NULL
ARCHINA01,1974,Nate,Archibald,west,N,1,36,27,NULL,NULL,2,6,NULL,NULL,NULL,NULL,15,10,8,7,NULL,NULL
ARCHINA01,1972,Nate,Archibald,west,N,1,27,17,NULL,NULL,1,5,NULL,NULL,NULL,NULL,12,6,5,5,NULL,NULL
ARCHINA01,1981,Nate,Archibald,East,N,1,23,6,1,1,2,7,1,0,2,3,5,2,2,2,0,0
ARENAGI01,2006,Gilbert,Arenas,East,N,1,20,8,1,0,1,4,1,0,2,0,8,3,0,0,7,2
ARENAGI01,2004,Gilbert,Arenas,east,N,1,14,7,1,1,2,2,0,0,0,1,11,3,0,0,3,1
ARENAGI01,2005,Gilbert,Arenas,east,N,1,10,1,0,0,0,1,1,0,1,1,4,0,2,1,2,0
ARIZIPA01,1950,Paul,Arizin,east,N,1,0,15,NULL,NULL,7,0,NULL,NULL,NULL,NULL,12,7,2,1,NULL,NULL
ARIZIPA01,1961,Paul,Arizin,east,N,1,21,4,NULL,NULL,2,0,NULL,NULL,NULL,NULL,12,2,0,0,NULL,NULL
ARIZIPA01,1960,Paul,Arizin,east,N,1,17,17,NULL,NULL,2,1,NULL,NULL,NULL,NULL,12,6,6,5,NULL,NULL
ARIZIPA01,1959,Paul,Arizin,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ARIZIPA01,1958,Paul,Arizin,east,N,1,30,16,NULL,NULL,8,0,NULL,NULL,NULL,NULL,15,4,9,8,NULL,NULL
ARIZIPA01,1957,Paul,Arizin,east,N,1,29,24,NULL,NULL,8,2,NULL,NULL,NULL,NULL,17,11,2,2,NULL,NULL
ARIZIPA01,1956,Paul,Arizin,east,N,1,26,13,NULL,NULL,5,0,NULL,NULL,NULL,NULL,13,6,2,1,NULL,NULL
ARIZIPA01,1955,Paul,Arizin,east,N,1,28,13,NULL,NULL,7,1,NULL,NULL,NULL,NULL,13,5,5,3,NULL,NULL
ARIZIPA01,1954,Paul,Arizin,east,N,1,23,9,NULL,NULL,2,2,NULL,NULL,NULL,NULL,9,4,2,1,NULL,NULL
ARIZIPA01,1951,Paul,Arizin,east,N,1,32,26,NULL,NULL,6,0,NULL,NULL,NULL,NULL,13,9,8,8,NULL,NULL
ARMSTBJ01,1993,B.J.,Armstrong,east,N,1,22,11,NULL,NULL,1,4,NULL,NULL,NULL,NULL,9,5,0,0,NULL,NULL
ARTESRO01,2003,Ron,Artest,east,N,1,17,7,2,1,3,3,1,0,1,2,5,3,2,1,1,0
BAKERVI01,1996,Vin,Baker,east,N,1,24,19,5,7,12,1,0,0,0,2,12,8,4,3,0,0
BAKERVI01,1995,Vin,Baker,east,N,1,14,6,NULL,NULL,2,2,NULL,NULL,NULL,NULL,5,2,2,2,NULL,NULL
BAKERVI01,1994,Vin,Baker,east,N,1,11,2,NULL,NULL,2,0,NULL,NULL,NULL,NULL,2,0,4,2,NULL,NULL
BAKERVI01,1997,Vin,Baker,west,N,1,21,8,2,6,8,0,1,0,0,1,12,3,2,2,0,0
BARKLCH01,1996,Charles,Barkley,west,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BARKLCH01,1991,Charles,Barkley,east,N,1,28,12,NULL,NULL,9,1,NULL,NULL,NULL,NULL,14,6,0,0,NULL,NULL
BARKLCH01,1990,Charles,Barkley,east,N,1,35,17,NULL,NULL,22,4,NULL,NULL,NULL,NULL,15,7,6,3,NULL,NULL
BARKLCH01,1989,Charles,Barkley,east,N,1,22,17,NULL,NULL,4,0,NULL,NULL,NULL,NULL,12,7,3,2,NULL,NULL
BARKLCH01,1988,Charles,Barkley,east,N,1,20,17,NULL,NULL,5,0,NULL,NULL,NULL,NULL,11,6,8,5,NULL,NULL
BARKLCH01,1987,Charles,Barkley,east,N,1,15,4,NULL,NULL,3,0,NULL,NULL,NULL,NULL,4,1,2,2,NULL,NULL
BARKLCH01,1986,Charles,Barkley,east,N,1,16,7,NULL,NULL,4,1,NULL,NULL,NULL,NULL,6,2,6,3,NULL,NULL
BARKLCH01,1995,Charles,Barkley,west,N,1,16,8,NULL,NULL,0,1,NULL,NULL,NULL,NULL,6,4,0,0,NULL,NULL
BARKLCH01,1994,Charles,Barkley,west,N,1,23,15,NULL,NULL,9,2,NULL,NULL,NULL,NULL,12,7,0,0,NULL,NULL
BARKLCH01,1992,Charles,Barkley,weset,N,1,34,16,NULL,NULL,4,7,NULL,NULL,NULL,NULL,11,5,7,5,NULL,1
BARKSDO01,1952,Don,Barksdale,east,N,1,11,1,NULL,NULL,3,2,NULL,NULL,NULL,NULL,1,0,3,1,NULL,NULL
BARNEDI01,1967,Dick,Barnett,east,N,1,22,15,NULL,NULL,1,0,NULL,NULL,NULL,NULL,12,7,2,1,NULL,NULL
BARNEMA01,1974,Marvin,Barnes,east,A,1,21,16,1,0,1,1,0,0,2,2,13,6,4,4,0,0
BARNEMA01,1975,Marvin,Barnes,AllStars,A,1,13,7,NULL,NULL,0,1,NULL,NULL,NULL,3,5,3,1,1,0,0
BARNHLE01,1952,Leo,Barnhorst,west,N,1,13,2,NULL,NULL,3,2,NULL,NULL,NULL,NULL,2,1,1,0,NULL,NULL
BARNHLE01,1951,Leo,Barnhorst,west,N,1,23,14,NULL,NULL,2,2,NULL,NULL,NULL,NULL,16,7,1,0,NULL,NULL
BARRODA01,1994,Dana,Barros,east,N,1,11,5,NULL,NULL,1,3,NULL,NULL,NULL,NULL,5,2,0,0,NULL,NULL
BARRYRI01,1977,Rick,Barry,west,N,1,30,15,NULL,NULL,4,5,NULL,NULL,NULL,NULL,17,7,1,1,NULL,NULL
BARRYRI01,1976,Rick,Barry,west,N,1,29,18,NULL,NULL,4,8,NULL,NULL,NULL,NULL,16,7,4,4,NULL,NULL
BARRYRI01,1975,Rick,Barry,west,N,1,28,17,NULL,NULL,4,2,NULL,NULL,NULL,NULL,15,6,5,5,NULL,NULL
BARRYRI01,1974,Rick,Barry,west,N,1,38,22,NULL,NULL,5,8,NULL,NULL,NULL,NULL,20,11,0,0,NULL,NULL
BARRYRI01,1973,Rick,Barry,west,N,1,19,8,NULL,NULL,4,3,NULL,NULL,NULL,NULL,6,3,2,2,NULL,NULL
BARRYRI01,1972,Rick,Barry,west,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BARRYRI01,1966,Rick,Barry,west,N,1,34,38,NULL,NULL,6,3,NULL,NULL,NULL,NULL,27,16,8,6,NULL,NULL
BARRYRI01,1965,Rick,Barry,west,N,1,17,10,NULL,NULL,2,2,NULL,NULL,NULL,NULL,10,4,4,2,NULL,NULL
BARRYRI01,1968,Rick,Barry,west,A,1,12,10,2,1,3,1,NULL,NULL,1,2,9,3,5,4,0,0
BARRYRI01,1969,Rick,Barry,west,A,1,27,16,NULL,NULL,7,7,NULL,NULL,NULL,0,12,7,2,2,0,0
BARRYRI01,1970,Rick,Barry,east,A,1,17,14,2,0,2,2,NULL,NULL,2,3,6,4,6,6,0,0
BARRYRI01,1971,Rick,Barry,east,A,1,26,4,8,4,12,8,NULL,NULL,1,2,10,2,1,0,0,0
BAYLOEL01,1969,Elgin,Baylor,west,N,1,26,9,NULL,NULL,7,3,NULL,NULL,NULL,NULL,9,2,7,5,NULL,NULL
BAYLOEL01,1968,Elgin,Baylor,west,N,1,32,21,NULL,NULL,9,5,NULL,NULL,NULL,NULL,13,5,12,11,NULL,NULL
BAYLOEL01,1967,Elgin,Baylor,west,N,1,27,22,NULL,NULL,6,1,NULL,NULL,NULL,NULL,13,8,7,6,NULL,NULL
BAYLOEL01,1966,Elgin,Baylor,west,N,1,20,20,NULL,NULL,5,5,NULL,NULL,NULL,NULL,14,8,4,4,NULL,NULL
BAYLOEL01,1964,Elgin,Baylor,west,N,1,27,18,NULL,NULL,7,0,NULL,NULL,NULL,NULL,13,5,8,8,NULL,NULL
BAYLOEL01,1963,Elgin,Baylor,west,N,1,29,15,NULL,NULL,8,5,NULL,NULL,NULL,NULL,15,5,11,5,NULL,NULL
BAYLOEL01,1962,Elgin,Baylor,west,N,1,36,17,NULL,NULL,14,7,NULL,NULL,NULL,NULL,15,4,13,9,NULL,NULL
BAYLOEL01,1961,Elgin,Baylor,west,N,1,37,32,NULL,NULL,9,4,NULL,NULL,NULL,NULL,23,10,14,12,NULL,NULL
BAYLOEL01,1960,Elgin,Baylor,west,N,1,27,15,NULL,NULL,10,4,NULL,NULL,NULL,NULL,11,3,10,9,NULL,NULL
BAYLOEL01,1959,Elgin,Baylor,west,N,1,28,25,NULL,NULL,13,3,NULL,NULL,NULL,NULL,18,10,7,5,NULL,NULL
BAYLOEL01,1958,Elgin,Baylor,west,N,1,32,24,NULL,NULL,11,1,NULL,NULL,NULL,NULL,20,10,5,4,NULL,NULL
BEARDBU01,1971,Butch,Beard,east,N,1,7,3,NULL,NULL,1,0,NULL,NULL,NULL,NULL,4,1,1,1,NULL,NULL
BEARDRA01,1950,Ralph,Beard,west,N,1,0,6,NULL,NULL,3,2,NULL,NULL,NULL,NULL,8,3,3,0,NULL,NULL
BEASLJO01,1967,John,Beasley,west,A,1,24,9,3,1,4,0,NULL,NULL,0,5,9,4,1,1,0,0
BEASLJO01,1968,John,Beasley,west,A,1,29,19,9,5,14,2,NULL,NULL,2,5,12,8,3,3,0,0
BEASLJO01,1969,John,Beasley,west,A,1,18,11,NULL,NULL,8,0,NULL,NULL,NULL,5,7,5,0,0,1,1
BEATYZE01,1967,Zelmo,Beaty,west,N,1,30,6,NULL,NULL,10,1,NULL,NULL,NULL,NULL,11,2,2,2,NULL,NULL
BEATYZE01,1965,Zelmo,Beaty,west,N,1,24,10,NULL,NULL,18,1,NULL,NULL,NULL,NULL,11,0,13,10,NULL,NULL
BEATYZE01,1970,Zelmo,Beaty,west,A,1,27,12,6,2,8,3,NULL,NULL,4,4,11,5,3,2,0,0
BEATYZE01,1971,Zelmo,Beaty,west,A,1,27,15,4,3,7,0,NULL,NULL,4,4,11,7,1,1,0,0
BEATYZE01,1972,Zelmo,Beaty,west,A,1,15,6,4,0,4,1,1,2,1,1,6,3,0,0,0,0
BECKBY01,1968,Byron,Beck,west,A,1,27,14,7,3,10,1,NULL,NULL,1,3,13,7,0,0,0,0
BECKBY01,1975,Byron,Beck,Denver,A,1,20,14,NULL,NULL,4,0,NULL,NULL,NULL,3,11,6,2,2,0,0
BECKEAR01,1967,Arthur,Becker,west,A,1,19,11,2,3,5,0,NULL,NULL,2,1,13,5,1,1,0,0
BECKEAR01,1971,Arthur,Becker,west,A,1,9,0,0,0,0,1,NULL,NULL,1,0,2,0,0,0,0,0
BELLAWA01,1964,Walt,Bellamy,west,N,1,17,12,NULL,NULL,5,1,NULL,NULL,NULL,NULL,5,4,4,4,NULL,NULL
BELLAWA01,1963,Walt,Bellamy,west,N,1,23,11,NULL,NULL,7,0,NULL,NULL,NULL,NULL,11,4,5,3,NULL,NULL
BELLAWA01,1962,Walt,Bellamy,west,N,1,14,2,NULL,NULL,1,2,NULL,NULL,NULL,NULL,4,1,2,0,NULL,NULL
BELLAWA01,1961,Walt,Bellamy,west,N,1,29,23,NULL,NULL,17,1,NULL,NULL,NULL,NULL,18,10,8,3,NULL,NULL
BILLUCH01,2009,Chauncey,Billups,West,N,1,26,17,0,0,0,5,1,0,2,1,11,6,0,0,8,5
BILLUCH01,2008,Chauncey,Billups,West,N,1,19,5,2,0,2,3,1,0,3,2,5,2,0,0,3,1
BILLUCH01,2005,Chauncey,Billups,east,N,1,16,15,4,0,4,7,0,0,2,1,10,6,1,1,5,2
BILLUCH01,2006,Chauncey,Billups,East,N,1,16,8,3,1,4,6,0,0,0,0,8,3,2,2,3,0
BILLUCH01,2007,Chauncey,Billups,East,N,1,18,6,1,0,1,4,0,0,1,1,10,3,1,0,6,0
BINGDA01,1974,Dave,Bing,west,N,1,12,2,NULL,NULL,0,1,NULL,NULL,NULL,NULL,2,0,2,2,NULL,NULL
BINGDA01,1973,Dave,Bing,west,N,1,16,5,NULL,NULL,6,2,NULL,NULL,NULL,NULL,9,2,1,1,NULL,NULL
BINGDA01,1972,Dave,Bing,west,N,1,19,2,NULL,NULL,3,0,NULL,NULL,NULL,NULL,4,0,2,2,NULL,NULL
BINGDA01,1970,Dave,Bing,west,N,1,19,4,NULL,NULL,2,2,NULL,NULL,NULL,NULL,7,2,0,0,NULL,NULL
BINGDA01,1968,Dave,Bing,east,N,1,13,3,NULL,NULL,0,3,NULL,NULL,NULL,NULL,3,1,1,1,NULL,NULL
BINGDA01,1967,Dave,Bing,east,N,1,20,9,NULL,NULL,2,4,NULL,NULL,NULL,NULL,7,4,1,1,NULL,NULL
BINGDA01,1975,Dave,Bing,east,N,1,26,16,NULL,NULL,3,4,NULL,NULL,NULL,NULL,11,7,2,2,NULL,NULL
BIRDLA01,1991,Larry,Bird,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BIRDLA01,1990,Larry,Bird,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BIRDLA01,1989,Larry,Bird,east,N,1,23,8,NULL,NULL,8,3,NULL,NULL,NULL,NULL,8,3,2,2,NULL,NULL
BIRDLA01,1987,Larry,Bird,east,N,1,32,6,NULL,NULL,7,1,NULL,NULL,NULL,NULL,8,2,2,2,NULL,NULL
BIRDLA01,1986,Larry,Bird,east,N,1,35,18,NULL,NULL,6,5,NULL,NULL,NULL,NULL,18,7,4,4,NULL,NULL
BIRDLA01,1985,Larry,Bird,east,N,1,35,23,NULL,NULL,8,5,NULL,NULL,NULL,NULL,18,8,6,5,NULL,NULL
BIRDLA01,1984,Larry,Bird,east,N,1,31,21,NULL,NULL,8,2,NULL,NULL,NULL,NULL,16,8,6,5,NULL,NULL
BIRDLA01,1983,Larry,Bird,east,N,1,33,16,NULL,NULL,7,3,NULL,NULL,NULL,NULL,18,6,4,4,NULL,NULL
BIRDLA01,1982,Larry,Bird,east,N,1,29,14,NULL,NULL,13,7,NULL,NULL,NULL,NULL,14,7,0,0,NULL,NULL
BIRDLA01,1980,Larry,Bird,east,N,1,18,2,NULL,NULL,4,3,NULL,NULL,NULL,NULL,5,1,0,0,NULL,NULL
BIRDLA01,1979,Larry,Bird,east,N,1,23,7,NULL,NULL,6,7,NULL,NULL,NULL,NULL,6,3,0,0,NULL,NULL
BIRDLA01,1981,Larry,Bird,East,N,1,28,19,12,0,12,5,1,1,4,3,12,7,8,5,0,0
BIRDSOT01,1980,Otis,Birdsong,west,N,1,12,1,NULL,NULL,1,1,NULL,NULL,NULL,NULL,3,0,2,1,NULL,NULL
BIRDSOT01,1979,Otis,Birdsong,west,N,1,14,2,NULL,NULL,0,0,NULL,NULL,NULL,NULL,2,1,0,0,NULL,NULL
BIRDSOT01,1978,Otis,Birdsong,west,N,1,14,9,NULL,NULL,2,0,NULL,NULL,NULL,NULL,6,4,2,1,NULL,NULL
BIRDSOT01,1983,Otis,Birdsong,east,N,1,12,2,NULL,NULL,3,1,NULL,NULL,NULL,NULL,5,1,0,0,NULL,NULL
BLACKRO01,1989,Rolando,Blackman,west,N,1,21,15,NULL,NULL,2,2,NULL,NULL,NULL,NULL,9,7,1,1,NULL,NULL
BLACKRO01,1986,Rolando,Blackman,west,N,1,22,29,NULL,NULL,4,1,NULL,NULL,NULL,NULL,15,9,13,11,NULL,NULL
BLACKRO01,1985,Rolando,Blackman,west,N,1,22,12,NULL,NULL,4,8,NULL,NULL,NULL,NULL,11,6,0,0,NULL,NULL
BLACKRO01,1984,Rolando,Blackman,west,N,1,23,15,NULL,NULL,3,2,NULL,NULL,NULL,NULL,14,7,2,1,NULL,NULL
BLAYLMO01,1993,Mookie,Blaylock,east,N,1,16,5,NULL,NULL,1,2,NULL,NULL,NULL,NULL,5,2,0,0,NULL,NULL
BLOCKJO01,1972,John,Block,east,N,1,5,4,NULL,NULL,2,0,NULL,NULL,NULL,NULL,4,2,0,0,NULL,NULL
BOONERO01,1970,Ron,Boone,west,A,1,4,6,2,0,2,0,NULL,NULL,1,0,4,2,3,2,0,0
BOONERO01,1973,Ron,Boone,west,A,1,24,15,0,3,3,5,1,0,0,1,13,7,0,0,2,1
BOONERO01,1974,Ron,Boone,west,A,1,23,10,2,0,2,2,1,2,2,4,8,4,2,2,0,0
BOONERO01,1975,Ron,Boone,AllStars,A,1,16,10,NULL,NULL,3,2,NULL,NULL,NULL,1,11,5,0,0,0,0
BOOZEBO01,1967,Bob,Boozer,west,N,1,19,4,NULL,NULL,5,0,NULL,NULL,NULL,NULL,5,2,0,0,NULL,NULL
BOOZECA01,2007,Carlos,Boozer,West,N,1,18,14,6,4,10,0,0,0,1,0,15,7,2,0,0,0
BORYLVI01,1950,Vince,Boryla,east,N,1,0,9,NULL,NULL,2,2,NULL,NULL,NULL,NULL,6,4,1,1,NULL,NULL
BOSHCH01,2009,Chris,Bosh,East,N,1,29,23,8,2,10,1,2,0,3,0,16,9,7,5,0,0
BOSHCH01,2007,Chris,Bosh,East,N,1,21,14,5,2,7,1,0,0,1,1,15,7,2,0,0,0
BOSHCH01,2006,Chris,Bosh,East,N,1,22,11,4,3,7,1,0,0,0,0,7,5,1,1,0,0
BOSHCH01,2005,Chris,Bosh,east,N,1,17,8,6,2,8,2,0,0,1,1,7,3,3,2,0,0
BRADLBI01,1972,Bill,Bradley,east,N,1,12,4,NULL,NULL,1,0,NULL,NULL,NULL,NULL,5,2,0,0,NULL,NULL
BRANDEL01,2001,Elton,Brand,west,N,1,19,6,5,5,10,1,0,1,2,2,5,3,0,0,0,0
BRANDEL01,2005,Elton,Brand,west,N,1,17,12,4,3,7,0,1,0,3,2,11,6,0,0,0,0
BRANDTE01,1996,Terrell,Brandon,east,N,1,17,10,2,1,3,8,2,0,0,2,11,4,0,0,4,2
BRANDTE01,1995,Terrell,Brandon,east,N,1,20,11,NULL,NULL,1,3,NULL,NULL,NULL,NULL,10,4,2,2,NULL,NULL
BRAUNCA01,1956,Carl,Braun,east,N,1,24,10,NULL,NULL,3,2,NULL,NULL,NULL,NULL,9,4,2,2,NULL,NULL
BRAUNCA01,1955,Carl,Braun,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRAUNCA01,1954,Carl,Braun,east,N,1,16,8,NULL,NULL,2,2,NULL,NULL,NULL,NULL,6,4,0,0,NULL,NULL
BRAUNCA01,1953,Carl,Braun,east,N,1,29,9,NULL,NULL,4,2,NULL,NULL,NULL,NULL,8,4,1,1,NULL,NULL
BRAUNCA01,1952,Carl,Braun,east,N,1,21,3,NULL,NULL,3,2,NULL,NULL,NULL,NULL,4,1,1,1,NULL,NULL
BRIANFR01,1951,Frank,Brian,west,N,1,25,13,NULL,NULL,7,4,NULL,NULL,NULL,NULL,10,4,6,5,NULL,NULL
BRIANFR01,1950,Frank,Brian,west,N,1,0,14,NULL,NULL,6,3,NULL,NULL,NULL,NULL,14,5,5,4,NULL,NULL
BRIDGBI01,1969,Bill,Bridges,west,N,1,15,5,NULL,NULL,4,2,NULL,NULL,NULL,NULL,2,2,5,1,NULL,NULL
BRIDGBI01,1967,Bill,Bridges,west,N,1,21,15,NULL,NULL,7,1,NULL,NULL,NULL,NULL,9,7,4,1,NULL,NULL
BRIDGBI01,1966,Bill,Bridges,west,N,1,17,8,NULL,NULL,3,3,NULL,NULL,NULL,NULL,5,4,2,0,NULL,NULL
BRISKJO01,1970,John,Brisker,east,A,1,27,15,11,6,17,1,NULL,NULL,2,3,19,5,7,5,1,0
BRISKJO01,1971,John,Brisker,east,A,1,21,8,2,3,5,3,NULL,NULL,1,1,10,3,3,2,1,0
BROWNFR01,1975,Fred,Brown,west,N,1,24,14,NULL,NULL,0,1,NULL,NULL,NULL,NULL,13,7,0,0,NULL,NULL
BROWNLA01,1967,Larry,Brown,west,A,1,22,17,3,0,3,5,NULL,NULL,4,2,9,7,1,1,2,2
BROWNLA01,1968,Larry,Brown,west,A,1,25,5,0,0,0,7,NULL,NULL,7,2,7,1,5,3,1,0
BROWNLA01,1969,Larry,Brown,west,A,1,15,3,NULL,NULL,3,3,NULL,NULL,NULL,1,2,0,3,3,0,0
BROWNRO01,1967,Roger,Brown,east,A,1,27,12,2,2,4,2,NULL,NULL,3,3,15,5,2,2,1,0
BROWNRO01,1969,Roger,Brown,east,A,1,28,15,NULL,NULL,6,2,NULL,NULL,NULL,4,10,5,6,5,0,0
BROWNRO01,1970,Roger,Brown,west,A,1,28,12,2,1,3,3,NULL,NULL,4,4,11,3,8,6,2,0
BROWNRO01,1971,Roger,Brown,west,A,1,25,4,5,1,6,2,NULL,NULL,2,3,7,2,1,0,2,0
BROWNRO02,1975,Roger,Brown,Denver,A,1,9,4,NULL,NULL,3,3,NULL,NULL,NULL,1,2,2,0,0,0,0
BRYANKO01,2008,Kobe,Bryant,West,N,1,29,27,3,1,4,4,4,0,1,0,23,12,0,0,8,3
BRYANKO01,2003,Kobe,Bryant,west,N,1,36,20,3,1,4,4,5,1,6,3,12,9,1,0,3,2
BRYANKO01,2002,Kobe,Bryant,west,N,1,36,22,5,2,7,6,3,2,5,5,17,8,6,3,5,3
BRYANKO01,2001,Kobe,Bryant,west,N,1,30,31,3,2,5,5,1,0,0,2,25,12,7,7,4,0
